prefecture_id,prefectureJP,prefecture_EN,week_ending_date,Observed_weighted,Observed
1,"北海道","Hokkaido",13jan2013,45,45
1,"北海道","Hokkaido",20jan2013,49,49
1,"北海道","Hokkaido",27jan2013,47,47
1,"北海道","Hokkaido",03feb2013,38,38
1,"北海道","Hokkaido",10feb2013,34,34
1,"北海道","Hokkaido",17feb2013,51,51
1,"北海道","Hokkaido",24feb2013,48,48
1,"北海道","Hokkaido",03mar2013,53,53
1,"北海道","Hokkaido",10mar2013,39,39
1,"北海道","Hokkaido",17mar2013,47,47
1,"北海道","Hokkaido",24mar2013,38,38
1,"北海道","Hokkaido",31mar2013,53,53
1,"北海道","Hokkaido",07apr2013,46,46
1,"北海道","Hokkaido",14apr2013,36,36
1,"北海道","Hokkaido",21apr2013,43,43
1,"北海道","Hokkaido",28apr2013,48,48
1,"北海道","Hokkaido",05may2013,50,50
1,"北海道","Hokkaido",12may2013,42,42
1,"北海道","Hokkaido",19may2013,34,34
1,"北海道","Hokkaido",26may2013,51,51
1,"北海道","Hokkaido",02jun2013,31,31
1,"北海道","Hokkaido",09jun2013,40,40
1,"北海道","Hokkaido",16jun2013,43,43
1,"北海道","Hokkaido",23jun2013,32,32
1,"北海道","Hokkaido",30jun2013,43,43
1,"北海道","Hokkaido",07jul2013,46,46
1,"北海道","Hokkaido",14jul2013,46,46
1,"北海道","Hokkaido",21jul2013,41,41
1,"北海道","Hokkaido",28jul2013,47,47
1,"北海道","Hokkaido",04aug2013,55,55
1,"北海道","Hokkaido",11aug2013,47,47
1,"北海道","Hokkaido",18aug2013,47,47
1,"北海道","Hokkaido",25aug2013,36,36
1,"北海道","Hokkaido",01sep2013,28,28
1,"北海道","Hokkaido",08sep2013,48,48
1,"北海道","Hokkaido",15sep2013,46,46
1,"北海道","Hokkaido",22sep2013,41,41
1,"北海道","Hokkaido",29sep2013,52,52
1,"北海道","Hokkaido",06oct2013,56,56
1,"北海道","Hokkaido",13oct2013,41,41
1,"北海道","Hokkaido",20oct2013,50,50
1,"北海道","Hokkaido",27oct2013,43,43
1,"北海道","Hokkaido",03nov2013,41,41
1,"北海道","Hokkaido",10nov2013,39,39
1,"北海道","Hokkaido",17nov2013,42,42
1,"北海道","Hokkaido",24nov2013,51,51
1,"北海道","Hokkaido",01dec2013,54,54
1,"北海道","Hokkaido",08dec2013,34,34
1,"北海道","Hokkaido",15dec2013,52,52
1,"北海道","Hokkaido",22dec2013,45,45
1,"北海道","Hokkaido",29dec2013,55,55
1,"北海道","Hokkaido",05jan2014,51,51
1,"北海道","Hokkaido",12jan2014,48,48
1,"北海道","Hokkaido",19jan2014,49,49
1,"北海道","Hokkaido",26jan2014,46,46
1,"北海道","Hokkaido",02feb2014,52,52
1,"北海道","Hokkaido",09feb2014,50,50
1,"北海道","Hokkaido",16feb2014,61,61
1,"北海道","Hokkaido",23feb2014,43,43
1,"北海道","Hokkaido",02mar2014,44,44
1,"北海道","Hokkaido",09mar2014,63,63
1,"北海道","Hokkaido",16mar2014,49,49
1,"北海道","Hokkaido",23mar2014,56,56
1,"北海道","Hokkaido",30mar2014,41,41
1,"北海道","Hokkaido",06apr2014,62,62
1,"北海道","Hokkaido",13apr2014,64,64
1,"北海道","Hokkaido",20apr2014,49,49
1,"北海道","Hokkaido",27apr2014,48,48
1,"北海道","Hokkaido",04may2014,56,56
1,"北海道","Hokkaido",11may2014,36,36
1,"北海道","Hokkaido",18may2014,45,45
1,"北海道","Hokkaido",25may2014,31,31
1,"北海道","Hokkaido",01jun2014,46,46
1,"北海道","Hokkaido",08jun2014,53,53
1,"北海道","Hokkaido",15jun2014,50,50
1,"北海道","Hokkaido",22jun2014,40,40
1,"北海道","Hokkaido",29jun2014,46,46
1,"北海道","Hokkaido",06jul2014,37,37
1,"北海道","Hokkaido",13jul2014,55,55
1,"北海道","Hokkaido",20jul2014,49,49
1,"北海道","Hokkaido",27jul2014,46,46
1,"北海道","Hokkaido",03aug2014,35,35
1,"北海道","Hokkaido",10aug2014,51,51
1,"北海道","Hokkaido",17aug2014,54,54
1,"北海道","Hokkaido",24aug2014,53,53
1,"北海道","Hokkaido",31aug2014,43,43
1,"北海道","Hokkaido",07sep2014,47,47
1,"北海道","Hokkaido",14sep2014,41,41
1,"北海道","Hokkaido",21sep2014,53,53
1,"北海道","Hokkaido",28sep2014,52,52
1,"北海道","Hokkaido",05oct2014,48,48
1,"北海道","Hokkaido",12oct2014,49,49
1,"北海道","Hokkaido",19oct2014,62,62
1,"北海道","Hokkaido",26oct2014,44,44
1,"北海道","Hokkaido",02nov2014,61,61
1,"北海道","Hokkaido",09nov2014,61,61
1,"北海道","Hokkaido",16nov2014,48,48
1,"北海道","Hokkaido",23nov2014,61,61
1,"北海道","Hokkaido",30nov2014,55,55
1,"北海道","Hokkaido",07dec2014,53,53
1,"北海道","Hokkaido",14dec2014,54,54
1,"北海道","Hokkaido",21dec2014,56,56
1,"北海道","Hokkaido",28dec2014,55,55
1,"北海道","Hokkaido",04jan2015,68,68
1,"北海道","Hokkaido",11jan2015,62,62
1,"北海道","Hokkaido",18jan2015,53,53
1,"北海道","Hokkaido",25jan2015,61,61
1,"北海道","Hokkaido",01feb2015,60,60
1,"北海道","Hokkaido",08feb2015,59,59
1,"北海道","Hokkaido",15feb2015,53,53
1,"北海道","Hokkaido",22feb2015,52,52
1,"北海道","Hokkaido",01mar2015,52,52
1,"北海道","Hokkaido",08mar2015,51,51
1,"北海道","Hokkaido",15mar2015,57,57
1,"北海道","Hokkaido",22mar2015,54,54
1,"北海道","Hokkaido",29mar2015,73,73
1,"北海道","Hokkaido",05apr2015,52,52
1,"北海道","Hokkaido",12apr2015,52,52
1,"北海道","Hokkaido",19apr2015,71,71
1,"北海道","Hokkaido",26apr2015,58,58
1,"北海道","Hokkaido",03may2015,50,50
1,"北海道","Hokkaido",10may2015,57,57
1,"北海道","Hokkaido",17may2015,56,56
1,"北海道","Hokkaido",24may2015,51,51
1,"北海道","Hokkaido",31may2015,66,66
1,"北海道","Hokkaido",07jun2015,55,55
1,"北海道","Hokkaido",14jun2015,55,55
1,"北海道","Hokkaido",21jun2015,56,56
1,"北海道","Hokkaido",28jun2015,49,49
1,"北海道","Hokkaido",05jul2015,57,57
1,"北海道","Hokkaido",12jul2015,43,43
1,"北海道","Hokkaido",19jul2015,45,45
1,"北海道","Hokkaido",26jul2015,46,46
1,"北海道","Hokkaido",02aug2015,49,49
1,"北海道","Hokkaido",09aug2015,63,63
1,"北海道","Hokkaido",16aug2015,60,60
1,"北海道","Hokkaido",23aug2015,68,68
1,"北海道","Hokkaido",30aug2015,46,46
1,"北海道","Hokkaido",06sep2015,61,61
1,"北海道","Hokkaido",13sep2015,45,45
1,"北海道","Hokkaido",20sep2015,49,49
1,"北海道","Hokkaido",27sep2015,62,62
1,"北海道","Hokkaido",04oct2015,59,59
1,"北海道","Hokkaido",11oct2015,71,71
1,"北海道","Hokkaido",18oct2015,57,57
1,"北海道","Hokkaido",25oct2015,69,69
1,"北海道","Hokkaido",01nov2015,74,74
1,"北海道","Hokkaido",08nov2015,79,79
1,"北海道","Hokkaido",15nov2015,64,64
1,"北海道","Hokkaido",22nov2015,74,74
1,"北海道","Hokkaido",29nov2015,69,69
1,"北海道","Hokkaido",06dec2015,56,56
1,"北海道","Hokkaido",13dec2015,68,68
1,"北海道","Hokkaido",20dec2015,59,59
1,"北海道","Hokkaido",27dec2015,62,62
1,"北海道","Hokkaido",03jan2016,62,62
1,"北海道","Hokkaido",10jan2016,79,79
1,"北海道","Hokkaido",17jan2016,51,51
1,"北海道","Hokkaido",24jan2016,62,62
1,"北海道","Hokkaido",31jan2016,70,70
1,"北海道","Hokkaido",07feb2016,77,77
1,"北海道","Hokkaido",14feb2016,65,65
1,"北海道","Hokkaido",21feb2016,65,65
1,"北海道","Hokkaido",28feb2016,60,60
1,"北海道","Hokkaido",06mar2016,58,58
1,"北海道","Hokkaido",13mar2016,66,66
1,"北海道","Hokkaido",20mar2016,75,75
1,"北海道","Hokkaido",27mar2016,56,56
1,"北海道","Hokkaido",03apr2016,72,72
1,"北海道","Hokkaido",10apr2016,65,65
1,"北海道","Hokkaido",17apr2016,67,67
1,"北海道","Hokkaido",24apr2016,66,66
1,"北海道","Hokkaido",01may2016,53,53
1,"北海道","Hokkaido",08may2016,59,59
1,"北海道","Hokkaido",15may2016,71,71
1,"北海道","Hokkaido",22may2016,67,67
1,"北海道","Hokkaido",29may2016,53,53
1,"北海道","Hokkaido",05jun2016,67,67
1,"北海道","Hokkaido",12jun2016,68,68
1,"北海道","Hokkaido",19jun2016,59,59
1,"北海道","Hokkaido",26jun2016,43,43
1,"北海道","Hokkaido",03jul2016,56,56
1,"北海道","Hokkaido",10jul2016,58,58
1,"北海道","Hokkaido",17jul2016,61,61
1,"北海道","Hokkaido",24jul2016,57,57
